AL,AK,AZ,AR,CA,CO,CT,FL,GA,ID,IL,IN,IA,KS,KY,LA,MD,MA,MI,MN,MS,MO,NE,NV,NJ,NM,NY,NC,OH,OK,OR,PA,RI,SC,TX,UT,VA,WA,WV,WI,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,tested_positive,cli.1,ili.1,hh_cmnty_cli.1,nohh_cmnty_cli.1,tested_positive.1,cli.2,ili.2,hh_cmnty_cli.2,nohh_cmnty_cli.2,tested_positive.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5726002,0.5903199,14.8248792,10.547391,6.989645,0.6310929,0.6601832,14.9261611,10.6073447,7.7832111,0.6280378,0.6688894,15.2078999,10.8348134,8.5520362
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6310929,0.6601832,14.9261611,10.6073447,7.7832111,0.6280378,0.6688894,15.2078999,10.8348134,8.5520362,0.6525514,0.678038,15.3090565,11.0507782,8.9872271
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6280378,0.6688894,15.2078999,10.8348134,8.5520362,0.6525514,0.678038,15.3090565,11.0507782,8.9872271,0.6676502,0.6853163,16.0946279,11.6813355,9.0184571
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6525514,0.678038,15.3090565,11.0507782,8.9872271,0.6676502,0.6853163,16.0946279,11.6813355,9.0184571,0.6699922,0.6918607,16.6883367,12.008747,8.4281656
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6676502,0.6853163,16.0946279,11.6813355,9.0184571,0.6699922,0.6918607,16.6883367,12.008747,8.4281656,0.6370121,0.6537708,16.848386,12.1733588,8.0456031
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6699922,0.6918607,16.6883367,12.008747,8.4281656,0.6370121,0.6537708,16.848386,12.1733588,8.0456031,0.6670881,0.6784676,17.4774315,12.6193324,8.3439092
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6370121,0.6537708,16.848386,12.1733588,8.0456031,0.6670881,0.6784676,17.4774315,12.6193324,8.3439092,0.6603199,0.6844797,17.935703,12.9595571,7.6252115
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6670881,0.6784676,17.4774315,12.6193324,8.3439092,0.6603199,0.6844797,17.935703,12.9595571,7.6252115,0.6215329,0.6456907,18.2037156,13.1822408,7.5074227
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6603199,0.6844797,17.935703,12.9595571,7.6252115,0.6215329,0.6456907,18.2037156,13.1822408,7.5074227,0.6709514,0.7064316,18.6570399,13.6049561,7.5671749
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6215329,0.6456907,18.2037156,13.1822408,7.5074227,0.6709514,0.7064316,18.6570399,13.6049561,7.5671749,0.7296965,0.766371,18.9990495,13.9165638,7.3928966
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6709514,0.7064316,18.6570399,13.6049561,7.5671749,0.7296965,0.766371,18.9990495,13.9165638,7.3928966,0.7379759,0.7717251,19.0483533,14.0106747,7.9766974
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7296965,0.766371,18.9990495,13.9165638,7.3928966,0.7379759,0.7717251,19.0483533,14.0106747,7.9766974,0.7647139,0.7967801,19.2806051,14.1925121,8.3295443
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7379759,0.7717251,19.0483533,14.0106747,7.9766974,0.7647139,0.7967801,19.2806051,14.1925121,8.3295443,0.7951754,0.8396469,19.3834962,14.2281473,8.0536192
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7647139,0.7967801,19.2806051,14.1925121,8.3295443,0.7951754,0.8396469,19.3834962,14.2281473,8.0536192,0.7734794,0.8021592,19.6360153,14.3532939,8.5251268
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4767063,0.4949357,15.5187426,11.0467999,5.2364865,0.3962727,0.4147282,16.0321887,11.5528911,5.7755795,0.300133,0.3407909,15.9278292,11.7194236,5.5369146
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3962727,0.4147282,16.0321887,11.5528911,5.7755795,0.300133,0.3407909,15.9278292,11.7194236,5.5369146,0.3291552,0.3439352,15.8430424,11.6915045,6.1056126
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.300133,0.3407909,15.9278292,11.7194236,5.5369146,0.3291552,0.3439352,15.8430424,11.6915045,6.1056126,0.3134965,0.3411634,16.0662957,11.8244216,6.0260606
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3291552,0.3439352,15.8430424,11.6915045,6.1056126,0.3134965,0.3411634,16.0662957,11.8244216,6.0260606,0.2965306,0.338532,16.2500106,11.9980196,5.8333372
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3134965,0.3411634,16.0662957,11.8244216,6.0260606,0.2965306,0.338532,16.2500106,11.9980196,5.8333372,0.3426615,0.3777218,16.0722219,11.9710987,6.5000043
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2965306,0.338532,16.2500106,11.9980196,5.8333372,0.3426615,0.3777218,16.0722219,11.9710987,6.5000043,0.3796744,0.4223625,16.5223881,12.5175576,6.8333379
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3426615,0.3777218,16.0722219,11.9710987,6.5000043,0.3796744,0.4223625,16.5223881,12.5175576,6.8333379,0.4505934,0.5035404,16.3596694,12.4076704,6.1461814
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3796744,0.4223625,16.5223881,12.5175576,6.8333379,0.4505934,0.5035404,16.3596694,12.4076704,6.1461814,0.4752757,0.4959428,16.9857499,12.761939,5.727556
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4505934,0.5035404,16.3596694,12.4076704,6.1461814,0.4752757,0.4959428,16.9857499,12.761939,5.727556,0.5077682,0.548168,17.5380209,13.2949817,6.1747007
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4752757,0.4959428,16.9857499,12.761939,5.727556,0.5077682,0.548168,17.5380209,13.2949817,6.1747007,0.5456134,0.5842594,17.4672943,13.2113686,5.9248589
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5077682,0.548168,17.5380209,13.2949817,6.1747007,0.5456134,0.5842594,17.4672943,13.2113686,5.9248589,0.5843355,0.626026,17.4438516,13.1216716,5.4317564
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5456134,0.5842594,17.4672943,13.2113686,5.9248589,0.5843355,0.626026,17.4438516,13.1216716,5.4317564,0.6138299,0.6744884,17.8815672,13.4698477,5.082419
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5843355,0.626026,17.4438516,13.1216716,5.4317564,0.6138299,0.6744884,17.8815672,13.4698477,5.082419,0.6016917,0.6556201,18.0104913,13.571143,4.5205492
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6138299,0.6744884,17.8815672,13.4698477,5.082419,0.6016917,0.6556201,18.0104913,13.571143,4.5205492,0.5949595,0.639605,18.2437313,13.8532647,4.7945219
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6016917,0.6556201,18.0104913,13.571143,4.5205492,0.5949595,0.639605,18.2437313,13.8532647,4.7945219,0.5750324,0.6203237,17.9163997,13.6560696,4.6878982
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5949595,0.639605,18.2437313,13.8532647,4.7945219,0.5750324,0.6203237,17.9163997,13.6560696,4.6878982,0.5614755,0.6033282,17.1728275,12.8719332,4.4167069
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5750324,0.6203237,17.9163997,13.6560696,4.6878982,0.5614755,0.6033282,17.1728275,12.8719332,4.4167069,0.5793448,0.6174053,17.3795443,13.0321211,4.6486691
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5614755,0.6033282,17.1728275,12.8719332,4.4167069,0.5793448,0.6174053,17.3795443,13.0321211,4.6486691,0.5471245,0.5833026,17.9241317,13.4355503,4.5713931
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5793448,0.6174053,17.3795443,13.0321211,4.6486691,0.5471245,0.5833026,17.9241317,13.4355503,4.5713931,0.5019158,0.519017,17.7479107,13.1582078,4.8484472
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5471245,0.5833026,17.9241317,13.4355503,4.5713931,0.5019158,0.519017,17.7479107,13.1582078,4.8484472,0.4976085,0.5144884,18.0285879,13.533933,4.7562064
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5019158,0.519017,17.7479107,13.1582078,4.8484472,0.4976085,0.5144884,18.0285879,13.533933,4.7562064,0.497509,0.51644,18.4926555,13.9776715,5.7260607
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4976085,0.5144884,18.0285879,13.533933,4.7562064,0.497509,0.51644,18.4926555,13.9776715,5.7260607,0.5348034,0.5533968,19.1726491,14.5425518,7.2486915
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497509,0.51644,18.4926555,13.9776715,5.7260607,0.5348034,0.5533968,19.1726491,14.5425518,7.2486915,0.5826909,0.6066523,19.9604036,15.2936551,7.4370726
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5348034,0.5533968,19.1726491,14.5425518,7.2486915,0.5826909,0.6066523,19.9604036,15.2936551,7.4370726,0.5548742,0.5701469,20.0993787,15.5415849,7.4114872
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5826909,0.6066523,19.9604036,15.2936551,7.4370726,0.5548742,0.5701469,20.0993787,15.5415849,7.4114872,0.59509,0.6091407,20.1366243,15.5915941,7.6658863
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5548742,0.5701469,20.0993787,15.5415849,7.4114872,0.59509,0.6091407,20.1366243,15.5915941,7.6658863,0.5983411,0.6171082,20.2107115,15.9962526,8.1110943
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59509,0.6091407,20.1366243,15.5915941,7.6658863,0.5983411,0.6171082,20.2107115,15.9962526,8.1110943,0.6363723,0.6643589,20.5635161,16.0940614,8.8366726
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5983411,0.6171082,20.2107115,15.9962526,8.1110943,0.6363723,0.6643589,20.5635161,16.0940614,8.8366726,0.638513,0.6753992,20.6680496,15.8902276,8.2175771
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363723,0.6643589,20.5635161,16.0940614,8.8366726,0.638513,0.6753992,20.6680496,15.8902276,8.2175771,0.6406527,0.6928341,20.5550235,15.9170552,7.2916503
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638513,0.6753992,20.6680496,15.8902276,8.2175771,0.6406527,0.6928341,20.5550235,15.9170552,7.2916503,0.6198921,0.6884334,20.3372376,15.733695,7.1255866
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6406527,0.6928341,20.5550235,15.9170552,7.2916503,0.6198921,0.6884334,20.3372376,15.733695,7.1255866,0.6541632,0.7375937,20.3945359,15.6873187,7.568242
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6198921,0.6884334,20.3372376,15.733695,7.1255866,0.6541632,0.7375937,20.3945359,15.6873187,7.568242,0.6422907,0.7264605,20.5569494,16.0521463,7.9268544
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6541632,0.7375937,20.3945359,15.6873187,7.568242,0.6422907,0.7264605,20.5569494,16.0521463,7.9268544,0.6261611,0.7050717,20.7235569,16.0058263,7.0024794
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6422907,0.7264605,20.5569494,16.0521463,7.9268544,0.6261611,0.7050717,20.7235569,16.0058263,7.0024794,0.669557,0.7396758,20.5888457,15.8951134,6.8345537
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6261611,0.7050717,20.7235569,16.0058263,7.0024794,0.669557,0.7396758,20.5888457,15.8951134,6.8345537,0.7206662,0.7901943,20.8609992,16.3201059,7.8823752
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.669557,0.7396758,20.5888457,15.8951134,6.8345537,0.7206662,0.7901943,20.8609992,16.3201059,7.8823752,0.750268,0.8217468,21.0885921,16.4658521,8.1560496
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7206662,0.7901943,20.8609992,16.3201059,7.8823752,0.750268,0.8217468,21.0885921,16.4658521,8.1560496,0.7646533,0.8096586,21.8996754,17.1365212,8.1707556
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.750268,0.8217468,21.0885921,16.4658521,8.1560496,0.7646533,0.8096586,21.8996754,17.1365212,8.1707556,0.7270683,0.7572688,22.212165,17.6844259,8.0049498
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7646533,0.8096586,21.8996754,17.1365212,8.1707556,0.7270683,0.7572688,22.212165,17.6844259,8.0049498,0.7198933,0.7842022,22.5491341,17.8899466,7.3750018
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7270683,0.7572688,22.212165,17.6844259,8.0049498,0.7198933,0.7842022,22.5491341,17.8899466,7.3750018,0.7939013,0.8685117,23.2876889,18.5364983,8.8461584
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7198933,0.7842022,22.5491341,17.8899466,7.3750018,0.7939013,0.8685117,23.2876889,18.5364983,8.8461584,0.6977693,0.7577059,23.3913352,18.903395,8.2031314
